Date of event,victims_isr_R,occurence_R,victims_pal_R,occurrence_pal_R,lnvic_R,lnvic_pal_R,lnvic_t_y_R,lnvic_pal_y_R,occurrence_t_y_R,occurrence_pal_t_y_R,occurrence_1_R,occurrence_2_7_R,occurrence_8_14_R,occurrence_pal_1_R,occurrence_pal_2_7_R,occurrence_pal_8_14_R
2009-09-21,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,0,0,0,0,0
2009-09-22,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,0,0,0,0
2009-09-23,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,0,0,0,0
2009-09-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-09-25,3,1.0,0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,0,0,0,0
2009-09-26,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,0,0,0,0
2009-09-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-09-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-09-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-09-30,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,0
2009-10-01,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,0
2009-10-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-10-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-10-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-10-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-10-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-10-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2009-10-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-10-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-10-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-13,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,0,0,0,0,0
2009-11-14,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,0,0,0,0,0
2009-11-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-11-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-11-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-11-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-11-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-11-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2009-11-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2009-11-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-11-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2009-12-24,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,0,0,0,0,0
2009-12-25,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,0,0,1,0,0
2009-12-26,6,1.0,0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,0,0,0,1,0
2009-12-27,0,0.0,0,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,0,0,0,1,0
2009-12-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2009-12-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2009-12-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2009-12-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2010-01-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-01-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-01-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-01-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-01-05,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,0,1,0,0,1
2010-01-06,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,0,1,0,0,1
2010-01-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2010-01-08,3,1.0,0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,1,0,0,0
2010-01-09,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,0
2010-01-10,3,1.0,0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,0,0,0,0
2010-01-11,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,0,0,0,0
2010-01-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-01-13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-01-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-01-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-01-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-01-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-01-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-01-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-01-26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-01-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-01-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-01-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-01-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-01-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-02-10,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,0,0,0,0,0
2010-02-11,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1,1,0,0,0,1,0,0
2010-02-12,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,0,0,0,1,0
2010-02-13,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,0,0,1,0
2010-02-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2010-02-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2010-02-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2010-02-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2010-02-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-02-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2010-02-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-02-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-02-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-02-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-02-24,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,0,1,0,0,1
2010-02-25,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,0,1,1,0,0
2010-02-26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0
2010-02-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
2010-02-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
2010-03-01,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,0,0,0,1,0
2010-03-02,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,0,0,0,1,0
2010-03-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2010-03-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-03-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-03-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-03-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-03-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2010-03-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-03-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-03-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-03-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-03-13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-03-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-03-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-03-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-03-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-03-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-03-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-03-20,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,0,0,0,0,0
2010-03-21,2,1.0,0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,1,0,1,0,0,0,0,0
2010-03-22,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,0,0,0,0
2010-03-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-03-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-03-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-03-26,3,1.0,2,1.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1,1,0,1,0,0,0,0
2010-03-27,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,1,1,1,1,0,1,0,0
2010-03-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2010-03-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2010-03-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2010-03-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2010-04-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2010-04-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2010-04-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2010-04-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-04-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-04-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-04-13,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,0,0,0,0,0
2010-04-14,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,0,0,0,0,0
2010-04-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-04-16,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,0,0,0,0
2010-04-17,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,0,0,0,0
2010-04-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-04-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-04-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-04-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-04-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-04-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-04-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-04-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-04-26,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,0,1,0,0,0
2010-04-27,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,0,1,0,0,0
2010-04-28,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,0
2010-04-29,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,0
2010-04-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-05-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-05-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-05-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-08,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-05-14,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,0,0,0,0,0
2010-05-15,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,0,0,0,0,0
2010-05-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-05-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2010-05-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-05-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-05-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2010-06-01,5,1.0,0,0.0,1.791759469228055,0.0,1.791759469228055,0.0,1,0,0,0,0,0,0,0
2010-06-02,0,0.0,0,0.0,0.0,0.0,1.791759469228055,0.0,1,0,1,0,0,0,0,0
2010-06-03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-06-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-06-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-06-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2010-06-07,6,1.0,0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,1,0,0,0,0
2010-06-08,0,0.0,0,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,1,0,0,0,0
2010-06-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2010-06-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
